conc_parties,company_id,company_date,company_name,company_person_name,pep_menbership_role,pep_organization_name
"Shun Xin Yuan African Investment, Lda",45025,01 de Março de 2011,"Shun Xin Yuan African Investment, Limitada",Wu Xiaobin,,
"Siexpo, Lda",3028,13 de Julho de 1991,"Siexpo, Limitada",Arvinda Jasvantlal,,
"Siexpo, Lda",3028,13 de Julho de 1991,"Siexpo, Limitada",Girishkumar Ambalal,,
Sintrapel Nova Era Limitada ,58423,23 de Novembro de 2012,"SINTRAPEL - Nova Era, Limitada",Aissa Bay Abdul Karim,,
Sintrapel Nova Era Limitada ,58423,23 de Novembro de 2012,"SINTRAPEL - Nova Era, Limitada",Mahomed Sharif Abdula Valy Mamad,,
"Sistemas de Energias de Moçambique, Limitada ",51341,16 de Março de 2012,"Sistemas de Energias de Moçambique, Limitada",Cláudio Manuel Loureiro de Nogueira,,
"Sistemas de Energias de Moçambique, Limitada ",51341,16 de Março de 2012,"Sistemas de Energias de Moçambique, Limitada",Maria Ivone Mahamuga Daúte Mondlane,,
"Sistemas de Energias de Moçambique, Limitada ",51341,16 de Março de 2012,"Sistemas de Energias de Moçambique, Limitada",Marina Pachinuapa,___,National Consul of Defense and Safety
"Sistemas de Energias de Moçambique, Limitada ",51341,16 de Março de 2012,"Sistemas de Energias de Moçambique, Limitada",Marina Pachinuapa,member,Central Committee
"SLR, Mining, Lda ",41543,24 de Junho de 2010,"SLR Mining, Limitada",Lukman Assane Amade,,
"SLR, Mining, Lda ",41543,24 de Junho de 2010,"SLR Mining, Limitada",Maria Rosel Salomão,,
"SLT Mining, Lda ",28257,14 de Fevereiro de 2012,"SLT Mining, Limitada",Eugénio William Telfer,,
"SLT Mining, Lda ",28257,22 de Maio de 2007,"SLT Mining, Limitada",Euridsse Sulemane Amade,,
"SLT Mining, Lda ",50987,14 de Fevereiro de 2012,"SLT Mining, Limitada",Gerald Maxwell Conway,,
"SLT Mining, Lda ",69307,14 de Julho de 2014,"SLT Mining, Limitada",Mónica Sulemane Amade Tefler,,
"Soareias, Lda (0,00%)",45318,15 de Março de 2011,"Sóareias, Limitada",Amílcar António Cordeiro Brás Gonçalves,,
"Soareias, Lda (0,00%)",45318,15 de Março de 2011,"Sóareias, Limitada",Isabel Samuel Tivane,,
"Soareias, Lda (0,00%)",45318,15 de Março de 2011,"Sóareias, Limitada",Manuel da Silva Domingues,,
SOCADIV HOLDING LDA,29840,30 de Outubro de 2007,Socadiv Holding Limitada,Afonso Marceta Dhlakama,,
"Sociedade Águas de Moçambique, Limitada",35350,27 de Março de 2009,"Sociedade Águas de Moçambique, Limitada",Jerónimo Honorato Sampaio da Cunha Guimarães,,
"Sociedade Águas de Moçambique, Limitada",35350,27 de Março de 2009,"Sociedade Águas de Moçambique, Limitada",João Manuel Prezado Francisco,,
Sociedade de Ceramica Promaco Lda ,31961,27 de Maio de 2008,"Sociedade de Cerâmica Promaco, Limitada",Hortência Maria Vieira Vasconcelos de Vasconcelos,,
Sociedade de Ceramica Promaco Lda ,31961,27 de Maio de 2008,"Sociedade de Cerâmica Promaco, Limitada",Manuel Magalhães Pereira,,
"Sociedade de Exploração Mineira ""WILAPA"" Lda",29957,22 de Março de 2007,"Sociedade de Exploração Mineira Wilapa, Limitada",Afonso Maurício Mossela,,
"Sociedade de Exploração Mineira ""WILAPA"" Lda",29957,22 de Março de 2007,"Sociedade de Exploração Mineira Wilapa, Limitada",Migquibela Simeon Hlebeya,,
"SOCIEDADE FOMENTO DE MINERAIS DE MOCAMBIQUE,LDA ",66440,26 de Dezembro de 2013,"Sociedade Fomento de Minerais de Moçambique, Limitada",Anuj Timblo,,
"Sociedade Milamor, Lda",3262,21 de Novembro de 1991,"Sociedade Milamor, Limitada",Alexandre Boide,,
"Sociedade Milamor, Lda",3262,21 de Novembro de 1991,"Sociedade Milamor, Limitada",Luís Jossene,,
"Sociedade Milamor, Lda",3262,21 de Novembro de 1991,"Sociedade Milamor, Limitada",Mateço Castiano,,
"Sogecoa (Moçambique), Limitada ",14482,09 de Maio de 2001,"Sogecoa (Moçambique), Limitada",Jiang Quinde,,
"Sogecoa (Moçambique), Limitada ",21258,14 de Janeiro de 2005,"Sogecoa Moçambique, Limitada",Jiang Quingde,,
"Sogecoa (Moçambique), Limitada ",14482,09 de Maio de 2001,"Sogecoa (Moçambique), Limitada",Jiang Zhaoqing,,
"Sogecoa (Moçambique), Limitada ",21258,14 de Janeiro de 2005,"Sogecoa Moçambique, Limitada",Jiang Zhaoyao,,
"Sol, Sociedade de Investimentos, Limitada",21920,14 de Abril de 2005,"SOL, Sociedade de Investimentos, Limitada",Carlos Estêvão Mucavele,,
"Sol, Sociedade de Investimentos, Limitada",21920,14 de Abril de 2005,"SOL, Sociedade de Investimentos, Limitada",Chun-Chiao Huang,,
Somidafrica Lda,23040,20 de Setembro de 2005,"Somidafrica, Limitada",Ibrahima Conde,,
Somidafrica Lda,23040,20 de Setembro de 2005,"Somidafrica, Limitada",Joaquim Jossefa Zibila,,
Somidafrica Lda,23040,20 de Setembro de 2005,"Somidafrica, Limitada",Mamady Kaba,,
Somidafrica Lda,23040,20 de Setembro de 2005,"Somidafrica, Limitada",Moussa Kaba,,
"SOMINAS - Sociedade Moçambicana de Minas, Limitada",40981,16 de Outubro de 2007,"SOMINAS - Sociedade Moçambicana de Minas, Limitada",Binzane Lambo Quea,,
"SOMINAS - Sociedade Moçambicana de Minas, Limitada",40981,16 de Outubro de 2007,"SOMINAS - Sociedade Moçambicana de Minas, Limitada",Moisés Zimunhu Castro,,
"SOMINAS - Sociedade Moçambicana de Minas, Limitada",40981,16 de Outubro de 2007,"SOMINAS - Sociedade Moçambicana de Minas, Limitada",Patreque Nemauque,,
"Somingol, Ltd",12330,14 de Março de 2000,"Somingol, Limitada",António Cipriano Martins,,
"Somingol, Ltd",12533,14 de Março de 2000,"Somingol, Limitada",Carlos Manuel Estêvão Fernandes,,
"Somingol, Ltd",12533,14 de Março de 2000,"Somingol, Limitada",Carlos Manuel Nunes Mendes,,
"Somingol, Ltd",12330,25 de Maio de 1999,"Somingol, Limitada",Carlos Manuel Nunes Mendes Santos,,
"Somingol, Ltd",12330,14 de Março de 2000,"Somingol, Limitada",Cesaltina da Graça Macia,,
"Somingol, Ltd",12330,14 de Março de 2000,"Somingol, Limitada",Essineta Lucas Mufemane,,
"Somingol, Ltd",12330,14 de Março de 2000,"Somingol, Limitada",José Antunes dos Santos,,
"Somingol, Ltd",12330,14 de Março de 2000,"Somingol, Limitada",Manuel Nunes Mendes Santos,,
"Sonil Moz, Limitada",39543,04 de Agosto de 2009,"Sonil Moz, Limitada",Abdul Cader Mahomed Alta Abdul Satar,,
"Sonil Moz, Limitada",26093,01 de Setembro de 2006,"Sonil Moz, Limitada",Abdul Cadir Mahomed Altaf Abdul,,
"Sonil Moz, Limitada",39543,04 de Agosto de 2009,"Sonil Moz, Limitada",Mahomed Alta Abdul Satar,,
"Sonil Moz, Limitada",26093,01 de Setembro de 2006,"Sonil Moz, Limitada",Mahomed Altaf Abdul Satar,,
"Sonil Moz, Limitada",39543,04 de Agosto de 2009,"Sonil Moz, Limitada",Mariyam Bibi Alimahomed Jussub,,
"SONIL. SOCIEDADE DO NIASSA, LDA",31238,08 de Abril de 2008,"SONIL - Sociedade do Niassa, Limitada",Iram Banú Mahomed Asaraf Satar,,
"SONIL. SOCIEDADE DO NIASSA, LDA",31238,08 de Abril de 2008,"SONIL - Sociedade do Niassa, Limitada",Mohamed Asaraf Abdul Satar,,
"SONIL. SOCIEDADE DO NIASSA, LDA",31238,08 de Abril de 2008,"SONIL - Sociedade do Niassa, Limitada",RosminaIssufaly Ibramugi Satar,,
SORRISO SERVICE LDA ,56167,27 de Junho de 2012,"Sorriso Service, Limitada",Elvis David Vuvo,,
SORRISO SERVICE LDA ,56167,27 de Junho de 2012,"Sorriso Service, Limitada",Jersica Esther Vuvo,,
SORRISO SERVICE LDA ,56167,27 de Junho de 2012,"Sorriso Service, Limitada",Marcolino David Ester Vuvo,,
SORRISO SERVICE LDA ,56167,27 de Junho de 2012,"Sorriso Service, Limitada",Zertina Mário Chaúque,,
"South East African Mining, Lda",15836,05 de Junho de 2002,"South East African Mining, Limitada",Bryan Tommos Arnold,,
"South East African Mining, Lda",15836,05 de Junho de 2002,"South East African Mining, Limitada",Iain Hugh Macmillan,,
"STEEL MINING, LDA ",54377,03 de Julho de 2012,"Steel Mining, Limitada",Artur Janeiro da Fonseca,,
"Stigmata Mining, Lda",39915,05 de Novembro de 2009,"Stigmata Mining, Limitada",Devesh Sharma,,
"Stigmata Mining, Lda",39915,05 de Novembro de 2009,"Stigmata Mining, Limitada",Rama Krishna Kottagajula,,
Sub Saharan Resources Lda,13647,28 de Setembro de 2000,"Sub-Saharan Resources, Limitada",Dusan Misic,,
Sub Saharan Resources Lda,12610,11 de Junho de 1996,"Sub-Saharan Resources, Limitada",Joseph Edward Martin,,
Sub Saharan Resources Lda,19334,30 de Agosto de 2002,"Sub-Saharan Resources, Limitada",Peter James Symes Gash,,
Sub Saharan Resources Lda,13647,28 de Setembro de 2000,"Sub-Saharan Resources, Limitada",Zoran Drukulic,,
"Sungo Resources, Limitada",42925,05 de Outubro de 2010,"Sungo Resources, Limitada",Ana Paula Jorge João Victor,,
"Sungo Resources, Limitada",42925,05 de Outubro de 2010,"Sungo Resources, Limitada",Ramujito Issufo,,
"SVAM - Investimentos de Moçambique, Lda",35790,24 de Abril de 2009,"SVAM - Investimentos de Moçambique, Limitada",Gina Cuamba Jossias,,
"SVAM - Investimentos de Moçambique, Lda",35790,24 de Abril de 2009,"SVAM - Investimentos de Moçambique, Limitada",Mikhail Shichtchenko,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Argentina Efraime Taimo,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Flavio Pedro Efraime Taimo,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Josemiro Alcides Efraime Taimo,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Linda Estrela Efraime Taimo,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Maurício Angelino Efraime Taimo,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Nelson Efraime Taimo,,
"Taifil Holdings, Lda",21323,22 de Fevereiro de 2005,"Taifil Holdings, Limitada",Pedro Taimo,,
"Tak Mining, Limitada",34413,18 de Março de 2008,"Tak Mining, Limitada",Egídio Lúcia Caetano José Madeira,,
"Tak Mining, Limitada",34413,18 de Março de 2008,"Tak Mining, Limitada",Faisal Kedairy,,
Tantalite Internacional Lda,26860,06 de Dezembro de 2006,"Tantalite Internacional, Limitada",Eugénio William Telfer,,
Tantalum Mineração e Prospecção Limitada,36964,07 de Agosto de 2009,"Tantalum Mineração e Prospecção, Limitada",Samuel Jay Levy,,
"TANTAMOZ, LDA ",47273,29 de Julho de 2011,"Tantamoz, Limitada",Edson Eusébio Ussaca,,
"TANTAMOZ, LDA ",47273,29 de Julho de 2011,"Tantamoz, Limitada",Ketan Kumar Cantilal,,
"Tarita Resources, Lda (0,00%)",52143,28 de Dezembro de 2011,"Tarita Resources, Limitada",Amad Hassam Abdul Gani,,
"TATA HOLDINGS MOÇAMBIQUE, LDA",69719,04 de Julho de 2014,"Tata Holdings Moçambique, Limitada",Geoffrey Thulani Thamsanqa Mbele,,
"TATA HOLDINGS MOÇAMBIQUE, LDA",21290,10 de Abril de 1996,"Tata Holdings Moçambique, Limitada",Raman Dahawan,,
"TATA HOLDINGS MOÇAMBIQUE, LDA",24655,10 de Fevereiro de 2006,"Tata Holdings Moçambique, Limitada",Raman Dhawan,,
"Tau Mining, Limitada",34298,14 de Novembro de 2008,"Tau Mining, Limitada",Alberto José Phiri Soares,,
"Tau Mining, Limitada",34298,14 de Novembro de 2008,"Tau Mining, Limitada",Andries Francois Hendrik Du Toit,,
"Tau Mining, Limitada",34298,14 de Novembro de 2008,"Tau Mining, Limitada",Maryna Barnard,,
"Tau Mining, Limitada",34298,14 de Novembro de 2008,"Tau Mining, Limitada",Willem Johannes Barnard,,
"Tchambule Investimentos, Limitada. (0,00%)",42116,02 de Junho de 2010,"Tchambule Investimentos, Limitada",Félix João Tchambule,,
"Tchambule Investimentos, Limitada. (0,00%)",42116,02 de Junho de 2010,"Tchambule Investimentos, Limitada",Lina Sengo Tchambule,,
"Tchizela,Lda",27137,08 de Fevereiro de 2007,"Tchizela, Limitada",André David Potgiert,,
"Tchizela,Lda",27137,08 de Fevereiro de 2007,"Tchizela, Limitada",Natércia Raul Baptista Muiambo,,
"Teal Mining Moçambique, Limitada",30171,25 de Julho de 2007,"Teal Mining Moçambique, Limitada",Gert Claus-Jurgen Schlegel,,
"Teng Da, Lda. ",45626,25 de Março de 2011,"Teng da, Limitada",Tao Peng,,
"Teng Da, Lda. ",64783,16 de Dezembro de 2013,"Teng da, Limitada",Yang Wang,,
"Teng Da, Lda. ",45626,16 de Dezembro de 2013,"Teng da, Limitada",Zhiyong Xu,,
"Terique, Lda",17458,03 de Dezembro de 2002,"Terique, Limitada",Jean Charles Rheiner,,
"Terique, Lda",17458,03 de Dezembro de 2002,"Terique, Limitada",Richard Nhancombe Matope,,
"Tete Cimentos, limitada ",52866,01 de Junho de 2012,"Tete Cimentos, Limitada",Bantwal Subraya Prabhu,,
"Tete Cimentos, limitada ",72648,17 de Outubro de 2014,"Tete Cimentos, Limitada",Irfan Ibrahim Hassam,,
"Tete Cimentos, limitada ",46690,01 de Junho de 2012,"Tete Cimentos, Limitada",Kishore Kumar Guduru,,
"TETE Exploration, Lda",30911,10 de Março de 2008,"Tete Exploration, Limitada",Sumit Agrawal,,
"TETE Exploration, Lda",30911,10 de Março de 2008,"Tete Exploration, Limitada",Tushar Agrawal,,
"Thorntree Mining, Lda",27505,11 de Agosto de 2006,"Thorntree Mining, Limitada",Franco Grop,,
"Thorntree Mining, Lda",27505,11 de Agosto de 2006,"Thorntree Mining, Limitada",Gerhard Ebenhaezer du Plessis,,
"Thorntree Mining, Lda",27505,11 de Agosto de 2006,"Thorntree Mining, Limitada",Ivone Ernesto Mondlane Cardina Caldas,,
"TIOTE RESOURCES, LDA",32351,13 de Junho de 2008,"Tiote Resources, Limitada",Faisal Kedairy,,
"TIOTE RESOURCES, LDA",33298,13 de Março de 2008,"Tiote Resources, Limitada",Francisco Xavier Vaz de Almada de Avillez,,
"TIOTE RESOURCES, LDA",32351,13 de Junho de 2008,"Tiote Resources, Limitada",Greg Sheffield,,
"TIOTE RESOURCES, LDA",33298,13 de Março de 2008,"Tiote Resources, Limitada",Imran Issa Ahmad Adam Issa,,
"TIOTE RESOURCES, LDA",32351,13 de Junho de 2008,"Tiote Resources, Limitada",Peter Prickett,,
"Titanio de Moçambique, Lda",17102,05 de Fevereiro de 2003,"Titânio de Moçambique, Limitada",Cornélio da Cruz da Costa do Rosário,,
"Titanio de Moçambique, Lda",17102,05 de Fevereiro de 2003,"Titânio de Moçambique, Limitada",Marta Susana João Penicela Elias,,
"TOMBUCTU MINING, Co, Lda ",56516,12 de Agosto de 2014,"Tombuctu Mining Co, Limitada",Bassirou Ndiaye,,
"TOMBUCTU MINING, Co, Lda ",56516,12 de Agosto de 2014,"Tombuctu Mining Co, Limitada",Conse Cisse,,
"TOMBUCTU MINING, Co, Lda ",56516,16 de Janeiro de 2013,"Tombuctu Mining Co, Limitada",João António Caetano Moreno,,
"TOMBUCTU MINING, Co, Lda ",70528,12 de Agosto de 2014,"Tombuctu Mining Co, Limitada",Lingbin Kong,,
"TOMBUCTU MINING, Co, Lda ",56516,16 de Janeiro de 2013,"Tombuctu Mining Co, Limitada",Vespa Rosé Djedje,,
"TOP GEM - GEMAS DE MOÇAMBIQUE, LDA.",43437,11 de Janeiro de 2011,"TOP GEM - Gemas de Moçambique, Limitada",Lungelo Kenneth Twalo,,
"TOP GEM - GEMAS DE MOÇAMBIQUE, LDA.",43437,11 de Janeiro de 2011,"TOP GEM - Gemas de Moçambique, Limitada",Tavares Alberto Come,,
"TOP GEM - GEMAS DE MOÇAMBIQUE, LDA.",43437,11 de Janeiro de 2011,"TOP GEM - Gemas de Moçambique, Limitada",Thoko Regina Zwane,,
"Tora Investimentos, Lda",31912,09 de Março de 2012,"Tora Investimentos, Limitada",Célia Maria Nhampule,,
"Tora Investimentos, Lda",31912,09 de Março de 2012,"Tora Investimentos, Limitada",Dário Manuel Levy Tomé,,
"Tora Investimentos, Lda",31912,09 de Março de 2012,"Tora Investimentos, Limitada",Paulo Dambusse Marques Ratilal,,
"TRADING NACIONAL,LDA ",50851,01 de Fevereiro de 2012,"Trading Nacional, Limitada",Ihab Nabeel Wajeeh Bustami,,
"TRAMINCORP DELTA,Limitada ",56164,12 de Dezembro de 2012,"Tramincorp Delta, Limitada",Michal Horacek,,
"TRAMINCORP DELTA,Limitada ",59866,15 de Março de 2013,"Tramincorp Delta, Limitada",Osvaldo Neto Curcinio Dias,,
"TRAMINCORP DELTA,Limitada ",56164,12 de Dezembro de 2012,"Tramincorp Delta, Limitada",Osvaldo Neto Curcínio Dias,,
"TRANSALY, LDA ",19786,14 de Junho de 2004,"Transaly, Limitada",Dickson Ibramogy da Conceição Aly,,
"TRANSALY, LDA ",52297,27 de Janeiro de 2012,"Transaly, Limitada",Dickson da Conceição Aly,,
"TRANSALY, LDA ",19786,14 de Junho de 2004,"Transaly, Limitada",Dinilson da Conceição Aly,,
"TRANSALY, LDA ",19786,13 de Agosto de 2009,"Transaly, Limitada",Fátima da Conceição Enosse Aly,,
"TRANSALY, LDA ",19786,13 de Agosto de 2009,"Transaly, Limitada",Issufo Saquina Abdul Aly,,
"Transpal, Lda",20639,24 de Agosto de 2004,"Transpal, Limitada",Alcides Posso dos Santos,,
"Transpal, Lda",20639,24 de Agosto de 2004,"Transpal, Limitada",Esinate Alcides dos Santos,,
"Transportes John e filhos, Lda (0,00%)",11754,18 de Outubro de 1999,"Transportes John e Filhos, Limitada",Gerson Atanásio de Jesus Massinga,,
"Transportes John e filhos, Lda (0,00%)",11754,18 de Outubro de 1999,"Transportes John e Filhos, Limitada",Hélder Atanásio de Jesus Massinga,,
"Transportes John e filhos, Lda (0,00%)",11754,18 de Outubro de 1999,"Transportes John e Filhos, Limitada",Ilídio Atanásio de Jesus Massinga,,
"Transportes John e filhos, Lda (0,00%)",11754,18 de Outubro de 1999,"Transportes John e Filhos, Limitada",John Atanásio Massinga,,
"Transportes John e filhos, Lda (0,00%)",11754,18 de Outubro de 1999,"Transportes John e Filhos, Limitada",John de Jesus Atanásio Massinga,,
"Transportes John e filhos, Lda (0,00%)",11754,18 de Outubro de 1999,"Transportes John e Filhos, Limitada",Virgílio Atanásio de Jesus Massinga,,
"Tsogile Mineração & Exploração, Limitada",30325,15 de Fevereiro de 2007,"Tsogile Mineração & Exploração, Limitada",Kingsley Mark Carlstein,,
"Tsogile Mineração & Exploração, Limitada",30325,15 de Fevereiro de 2007,"Tsogile Mineração & Exploração, Limitada",Susan Jane Piper,,
TULIP GOLD LDA ,65707,06 de Janeiro de 2014,"Tulip Gold, Limitada",Serdar Karliev,,
TULIP GOLD LDA ,65707,06 de Janeiro de 2014,"Tulip Gold, Limitada",Teodoro Sidóneo Afonso Massango,,
TWIN MODE LIMITADA ,34473,21 de Agosto de 2008,"Twin Mode, Limitada",Chivambo Samir Mamadhussen,,
TWIN MODE LIMITADA ,34473,21 de Agosto de 2008,"Twin Mode, Limitada",Ntanzi Machungo Carrilho,,
"Ultramar Produtos, Lda ",42781,20 de Julho de 2009,"Ultramar Produtos, Limitada",Nitin Nautamlal,,
"UMOJA INVESTIMENTOS, LIMITADA ",43497,15 de Dezembro de 2010,"Umoja Investimentos, Limitada",Ingoge Massaibo,,
"UMOJA INVESTIMENTOS, LIMITADA ",43497,15 de Dezembro de 2010,"Umoja Investimentos, Limitada",Valerito Raimundo Pachinuapa,,
 Umpala Sociedade de Ceramica Lda ,31962,27 de Maio de 2008,"Umpala - Sociedade de Cerâmica, Limitada",Hortência Maria Vieira Vasconcelos de Vasconcelos,,
 Umpala Sociedade de Ceramica Lda ,72476,06 de Junho de 2014,"Umpala-Sociedade de Cerâmica, Limitada",Hortência Maria Vieira de Vasconcelos,,
 Umpala Sociedade de Ceramica Lda ,31962,06 de Junho de 2014,"Umpala-Sociedade de Cerâmica, Limitada",Manuel Magalhães Pereira,,
"UNIÃO FINANCEIRA E MINERAIS, LDA",27684,20 de Fevereiro de 2007,"União Financeira e Minerais, Limitada",Alcido Eduardo Nguenha,,
"UNIÃO FINANCEIRA E MINERAIS, LDA",27684,20 de Fevereiro de 2007,"União Financeira e Minerais, Limitada",Louis Joachim Reyneke,,
"VAN NEL CONSTRUÇÕES, LDA ",20251,04 de Agosto de 2004,"Van Nel - Construções, Limitada",Octávio Jerónimo Lucas,,
"VAN NEL CONSTRUÇÕES, LDA ",20251,04 de Agosto de 2004,"Van Nel - Construções, Limitada",Sandra Felicidade Langa Lucas,,
"Vandanaa Mineral & Mines, Lda",44115,07 de Fevereiro de 2011,"Vandanaa Mineral & Mines, Limitada",Deepak Yadav,,
"Vandanaa Mineral & Mines, Lda",44115,07 de Fevereiro de 2011,"Vandanaa Mineral & Mines, Limitada",Vinod Kumar Agrawal,,
Vilamassi Mineral Limitada,39111,22 de Outubro de 2009,"Vilamassi Mineral, Limitada",Albano Gingador Vilanculo,,
Vilamassi Mineral Limitada,39111,22 de Outubro de 2009,"Vilamassi Mineral, Limitada",José Chicuarra Massinga,,
Vilamassi Mineral Limitada,39111,22 de Outubro de 2009,"Vilamassi Mineral, Limitada",Kenny Olsen,,
"VIRANE, LDA ",55528,19 de Novembro de 2012,"Virane, Limitada",Aniana Maria Artur João,,
"VIRANE, LDA ",55528,19 de Novembro de 2012,"Virane, Limitada",Brito Artur,,
"VIRANE, LDA ",55528,19 de Novembro de 2012,"Virane, Limitada",Michalis Loizou Poyiatzis,,
"Vision 2000, Lda",69576,16 de Julho de 2014,"Vision 2000, Limitada",Artur Mazamby Alexandre Kangela,,
"Vision 2000, Lda",69576,16 de Julho de 2014,"Vision 2000, Limitada",Elisabeth Ignatia Maria Hageraats,,
Wepa Lda,46587,27 de Maio de 2011,"Wepa, Limitada",Jonh Paul O'donoghue,,
"Whatana Investments, Lda",23710,15 de Dezembro de 2005,"Whatana Investments, Limitada",Graça Simbine Machel,,
"Whatana Investments, Lda",23710,15 de Dezembro de 2005,"Whatana Investments, Limitada",Malengani Dumezulo Machel,,
"Whatana Investments, Lda",23710,15 de Dezembro de 2005,"Whatana Investments, Limitada",Nuno Pedro Silveira Quelhas,,
"Wolf Gold Mining, Limitada",18315,06 de Outubro de 2003,"Wolf Gold Mining, Limitada",Anete Wolf,,
"Wolf Gold Mining, Limitada",23745,29 de Novembro de 2005,"Wolf Gold Mining, Limitada",Anette Wolf,,
"Wolf Gold Mining, Limitada",18315,06 de Outubro de 2003,"Wolf Gold Mining, Limitada",António Fernandes de Andrade e Silva,,
"Wolf Gold Mining, Limitada",18315,06 de Outubro de 2003,"Wolf Gold Mining, Limitada",Dorothee Charlotte Wolf,,
"Wolf Gold Mining, Limitada",23745,29 de Novembro de 2005,"Wolf Gold Mining, Limitada",Dorothee Charlottee,,
"Wolf Gold Mining, Limitada",18315,06 de Outubro de 2003,"Wolf Gold Mining, Limitada",Mack Charles Taylor,,
"Xivanene Empreendimentos, Lda (0,00%)",63316,18 de Setembro de 2013,"Xivanene Empreendimentos, Limitada",Jorge Samuel,,
"Xivanene Empreendimentos, Lda (0,00%)",63316,18 de Setembro de 2013,"Xivanene Empreendimentos, Limitada",Sajjad Ahmad,,
"Yakani Maxaka, Lda ",42376,13 de Agosto de 2010,"Yakani Maxaka, Limitada",Cândido José,,
"Yakani Maxaka, Lda ",42376,13 de Agosto de 2010,"Yakani Maxaka, Limitada",Jennifer Maria Conde Nhassengo,,
"Yakani Maxaka, Lda ",42376,13 de Agosto de 2010,"Yakani Maxaka, Limitada",José Orlando Conde Nhassengo,,
Yola Limitada ,14971,03 de Março de 2000,"Yola, Limitada",António Júlio da Silva Mendonça da Cruz,,
Yola Limitada ,14971,03 de Março de 2000,"Yola, Limitada",Yolanda Páscoa Andrade Fernandes,,
"YOSICA, LDA ",48883,06 de Outubro de 2011,"Yosica, Limitada",Cármen Ermelinda Fernandes Marcelino,,
"YOSICA, LDA ",48883,06 de Outubro de 2011,"Yosica, Limitada",Cármen Margarida Azevedo Fernandes,,
"YOSICA, LDA ",48883,06 de Outubro de 2011,"Yosica, Limitada",Yolanda Carina Fernandes Marcelino,,
"Zambezi Energy Corporation, Lda ",24250,14 de Dezembro de 2005,"Zambezi Energy Corporation, Limitada",Augusto Baptista Garrido Antunes,,
"Zambezi Energy Corporation, Lda ",24250,14 de Dezembro de 2005,"Zambezi Energy Corporation, Limitada",Dinis Pereira dos Santos,,
"ZAMEX - Zambeze Explorações, Limitada",32357,13 de Junho de 2008,"ZAMEX - Zambeze Explorações, Limitada",Faisal Kedairy,,
"ZAMEX - Zambeze Explorações, Limitada",31441,03 de Janeiro de 2008,"Zamex - Zambeze Explorações, Limitada",Francisco António Xavier dos Santos,,
"ZAMEX - Zambeze Explorações, Limitada",31441,03 de Janeiro de 2008,"Zamex - Zambeze Explorações, Limitada",Gergory James Sheffield,,
"ZAMEX - Zambeze Explorações, Limitada",32357,13 de Junho de 2008,"ZAMEX - Zambeze Explorações, Limitada",Gregory James Sheffield,,
"ZAMEX - Zambeze Explorações, Limitada",27542,30 de Março de 2007,"ZAMEX - Zambeze Explorações, Limitada",James Gregory Sheffield,,
"ZAMEX - Zambeze Explorações, Limitada",31441,03 de Janeiro de 2008,"Zamex - Zambeze Explorações, Limitada",Mariano de Araújo Matsinhe,,
"ZAMEX - Zambeze Explorações, Limitada",27542,03 de Janeiro de 2008,"Zamex - Zambeze Explorações, Limitada",Peter John Prickett,,
"Zamin Moçambique Mineração, Lda",45608,22 de Março de 2011,"Zamin Moçambique Mineração, Limitada",Sreedharan Pillai Madhusudanan Nair,,
"ZEMBE ESTATES, LDA",22380,13 de Outubro de 1999,"Zembe Estates, Limitada",Abraham Petrus Johannes Cronjé,,
"ZEMBE ESTATES, LDA",22380,13 de Outubro de 1999,"Zembe Estates, Limitada",Van Der Merwe Pierre,,
Zong - Hua Lda,20073,15 de Março de 2004,"Zong Hua, Limitada",Braimo Mepate,,
Zong - Hua Lda,20073,15 de Março de 2004,"Zong Hua, Limitada",Fujin Yuan,,
"Zumbo - Índico Investimentos, Lda (0,00%)",40422,30 de Março de 2010,"Zumbo & Indico Investimentos,Limitada",Kishan Kumar Cantilal,,
"Zumbo - Índico Investimentos, Lda (0,00%)",40422,30 de Março de 2010,"Zumbo & Indico Investimentos,Limitada",Moniz Carsane,,
